candidate_id,opcode,opcode_name,funct3,funct7,rs1,rs2,variable_rd,words_checked,active_decoder_family_overlap_count,selected_generator_family_overlap_count,all_source_generator_family_overlap_count,active_decoder_all_32_rd_safe,selected_generator_all_32_rd_safe,all_source_all_32_rd_safe,status,pattern
,0x7b,custom-3,1,96,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11000000000000000001?????1111011
,0x7b,custom-3,1,97,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11000010000000000001?????1111011
,0x7b,custom-3,1,98,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11000100000000000001?????1111011
,0x7b,custom-3,1,99,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11000110000000000001?????1111011
,0x7b,custom-3,1,100,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11001000000000000001?????1111011
,0x7b,custom-3,1,101,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11001010000000000001?????1111011
,0x7b,custom-3,1,102,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11001100000000000001?????1111011
,0x7b,custom-3,1,103,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11001110000000000001?????1111011
,0x7b,custom-3,1,104,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11010000000000000001?????1111011
,0x7b,custom-3,1,105,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11010010000000000001?????1111011
,0x7b,custom-3,1,106,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11010100000000000001?????1111011
,0x7b,custom-3,1,107,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11010110000000000001?????1111011
,0x7b,custom-3,1,108,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11011000000000000001?????1111011
,0x7b,custom-3,1,109,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11011010000000000001?????1111011
,0x7b,custom-3,1,110,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11011100000000000001?????1111011
,0x7b,custom-3,1,111,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11011110000000000001?????1111011
,0x7b,custom-3,1,112,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11100000000000000001?????1111011
,0x7b,custom-3,1,113,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11100010000000000001?????1111011
,0x7b,custom-3,1,114,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11100100000000000001?????1111011
,0x7b,custom-3,1,115,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11100110000000000001?????1111011
,0x7b,custom-3,1,116,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11101000000000000001?????1111011
,0x7b,custom-3,1,117,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11101010000000000001?????1111011
,0x7b,custom-3,1,118,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11101100000000000001?????1111011
,0x7b,custom-3,1,119,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11101110000000000001?????1111011
,0x7b,custom-3,1,120,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11110000000000000001?????1111011
,0x7b,custom-3,1,121,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11110010000000000001?????1111011
,0x7b,custom-3,1,122,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11110100000000000001?????1111011
,0x7b,custom-3,1,123,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11110110000000000001?????1111011
,0x7b,custom-3,1,124,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11111000000000000001?????1111011
,0x7b,custom-3,1,125,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11111010000000000001?????1111011
,0x7b,custom-3,1,126,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11111100000000000001?????1111011
,0x7b,custom-3,1,127,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,11111110000000000001?????1111011
,0x7b,custom-3,2,0,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00000000000000000010?????1111011
,0x7b,custom-3,2,1,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00000010000000000010?????1111011
,0x7b,custom-3,2,2,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00000100000000000010?????1111011
,0x7b,custom-3,2,3,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00000110000000000010?????1111011
,0x7b,custom-3,2,4,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001000000000000010?????1111011
,0x7b,custom-3,2,5,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001010000000000010?????1111011
,0x7b,custom-3,2,6,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001100000000000010?????1111011
,0x7b,custom-3,2,7,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001110000000000010?????1111011
,0x7b,custom-3,2,8,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00010000000000000010?????1111011
,0x7b,custom-3,2,9,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00010010000000000010?????1111011
,0x7b,custom-3,2,10,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00010100000000000010?????1111011
,0x7b,custom-3,2,11,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00010110000000000010?????1111011
,0x7b,custom-3,2,12,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00011000000000000010?????1111011
,0x7b,custom-3,2,13,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00011010000000000010?????1111011
,0x7b,custom-3,2,14,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00011100000000000010?????1111011
,0x7b,custom-3,2,15,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00011110000000000010?????1111011
,0x7b,custom-3,2,16,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00100000000000000010?????1111011
,0x7b,custom-3,2,17,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00100010000000000010?????1111011
,0x7b,custom-3,2,18,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00100100000000000010?????1111011
,0x7b,custom-3,2,19,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00100110000000000010?????1111011
,0x7b,custom-3,2,20,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00101000000000000010?????1111011
,0x7b,custom-3,2,21,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00101010000000000010?????1111011
,0x7b,custom-3,2,22,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00101100000000000010?????1111011
,0x7b,custom-3,2,23,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00101110000000000010?????1111011
,0x7b,custom-3,2,24,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00110000000000000010?????1111011
,0x7b,custom-3,2,25,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00110010000000000010?????1111011
,0x7b,custom-3,2,26,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00110100000000000010?????1111011
,0x7b,custom-3,2,27,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00110110000000000010?????1111011
,0x7b,custom-3,2,28,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00111000000000000010?????1111011
,0x7b,custom-3,2,29,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00111010000000000010?????1111011
,0x7b,custom-3,2,30,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00111100000000000010?????1111011
,0x7b,custom-3,2,31,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00111110000000000010?????1111011
,0x7b,custom-3,2,32,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01000000000000000010?????1111011
,0x7b,custom-3,2,33,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01000010000000000010?????1111011
,0x7b,custom-3,2,34,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01000100000000000010?????1111011
,0x7b,custom-3,2,35,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01000110000000000010?????1111011
,0x7b,custom-3,2,36,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01001000000000000010?????1111011
,0x7b,custom-3,2,37,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01001010000000000010?????1111011
,0x7b,custom-3,2,38,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01001100000000000010?????1111011
,0x7b,custom-3,2,39,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01001110000000000010?????1111011
,0x7b,custom-3,2,40,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01010000000000000010?????1111011
,0x7b,custom-3,2,41,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01010010000000000010?????1111011
,0x7b,custom-3,2,42,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01010100000000000010?????1111011
,0x7b,custom-3,2,43,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01010110000000000010?????1111011
,0x7b,custom-3,2,44,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01011000000000000010?????1111011
,0x7b,custom-3,2,45,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01011010000000000010?????1111011
,0x7b,custom-3,2,46,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01011100000000000010?????1111011
,0x7b,custom-3,2,47,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01011110000000000010?????1111011
,0x7b,custom-3,2,48,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01100000000000000010?????1111011
,0x7b,custom-3,2,49,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01100010000000000010?????1111011
,0x7b,custom-3,2,50,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01100100000000000010?????1111011
,0x7b,custom-3,2,51,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01100110000000000010?????1111011
,0x7b,custom-3,2,52,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01101000000000000010?????1111011
,0x7b,custom-3,2,53,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01101010000000000010?????1111011
,0x7b,custom-3,2,54,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01101100000000000010?????1111011
,0x7b,custom-3,2,55,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01101110000000000010?????1111011
,0x7b,custom-3,2,56,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01110000000000000010?????1111011
,0x7b,custom-3,2,57,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01110010000000000010?????1111011
,0x7b,custom-3,2,58,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01110100000000000010?????1111011
,0x7b,custom-3,2,59,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01110110000000000010?????1111011
,0x7b,custom-3,2,60,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01111000000000000010?????1111011
,0x7b,custom-3,2,61,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01111010000000000010?????1111011
,0x7b,custom-3,2,62,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01111100000000000010?????1111011
,0x7b,custom-3,2,63,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01111110000000000010?????1111011
,0x7b,custom-3,2,64,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10000000000000000010?????1111011
,0x7b,custom-3,2,65,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10000010000000000010?????1111011
,0x7b,custom-3,2,66,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10000100000000000010?????1111011
,0x7b,custom-3,2,67,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10000110000000000010?????1111011
,0x7b,custom-3,2,68,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10001000000000000010?????1111011
,0x7b,custom-3,2,69,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10001010000000000010?????1111011
,0x7b,custom-3,2,70,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10001100000000000010?????1111011
,0x7b,custom-3,2,71,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10001110000000000010?????1111011
,0x7b,custom-3,2,72,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10010000000000000010?????1111011
,0x7b,custom-3,2,73,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10010010000000000010?????1111011
,0x7b,custom-3,2,74,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10010100000000000010?????1111011
,0x7b,custom-3,2,75,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10010110000000000010?????1111011
,0x7b,custom-3,2,76,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10011000000000000010?????1111011
,0x7b,custom-3,2,77,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10011010000000000010?????1111011
,0x7b,custom-3,2,78,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10011100000000000010?????1111011
,0x7b,custom-3,2,79,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10011110000000000010?????1111011
,0x7b,custom-3,2,80,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10100000000000000010?????1111011
,0x7b,custom-3,2,81,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10100010000000000010?????1111011
,0x7b,custom-3,2,82,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10100100000000000010?????1111011
,0x7b,custom-3,2,83,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10100110000000000010?????1111011
,0x7b,custom-3,2,84,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10101000000000000010?????1111011
,0x7b,custom-3,2,85,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10101010000000000010?????1111011
,0x7b,custom-3,2,86,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10101100000000000010?????1111011
,0x7b,custom-3,2,87,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10101110000000000010?????1111011
,0x7b,custom-3,2,88,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10110000000000000010?????1111011
,0x7b,custom-3,2,89,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10110010000000000010?????1111011
,0x7b,custom-3,2,90,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10110100000000000010?????1111011
,0x7b,custom-3,2,91,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10110110000000000010?????1111011
,0x7b,custom-3,2,92,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10111000000000000010?????1111011
,0x7b,custom-3,2,93,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10111010000000000010?????1111011
,0x7b,custom-3,2,94,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10111100000000000010?????1111011
,0x7b,custom-3,2,95,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,10111110000000000010?????1111011
,0x7b,custom-3,2,96,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11000000000000000010?????1111011
,0x7b,custom-3,2,97,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11000010000000000010?????1111011
,0x7b,custom-3,2,98,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11000100000000000010?????1111011
,0x7b,custom-3,2,99,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11000110000000000010?????1111011
,0x7b,custom-3,2,100,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11001000000000000010?????1111011
,0x7b,custom-3,2,101,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11001010000000000010?????1111011
,0x7b,custom-3,2,102,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11001100000000000010?????1111011
,0x7b,custom-3,2,103,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11001110000000000010?????1111011
,0x7b,custom-3,2,104,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11010000000000000010?????1111011
,0x7b,custom-3,2,105,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11010010000000000010?????1111011
,0x7b,custom-3,2,106,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11010100000000000010?????1111011
,0x7b,custom-3,2,107,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11010110000000000010?????1111011
,0x7b,custom-3,2,108,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11011000000000000010?????1111011
,0x7b,custom-3,2,109,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11011010000000000010?????1111011
,0x7b,custom-3,2,110,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11011100000000000010?????1111011
,0x7b,custom-3,2,111,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11011110000000000010?????1111011
,0x7b,custom-3,2,112,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11100000000000000010?????1111011
,0x7b,custom-3,2,113,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11100010000000000010?????1111011
,0x7b,custom-3,2,114,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11100100000000000010?????1111011
,0x7b,custom-3,2,115,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11100110000000000010?????1111011
,0x7b,custom-3,2,116,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11101000000000000010?????1111011
,0x7b,custom-3,2,117,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11101010000000000010?????1111011
,0x7b,custom-3,2,118,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11101100000000000010?????1111011
,0x7b,custom-3,2,119,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11101110000000000010?????1111011
,0x7b,custom-3,2,120,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11110000000000000010?????1111011
,0x7b,custom-3,2,121,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11110010000000000010?????1111011
,0x7b,custom-3,2,122,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11110100000000000010?????1111011
,0x7b,custom-3,2,123,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11110110000000000010?????1111011
,0x7b,custom-3,2,124,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11111000000000000010?????1111011
,0x7b,custom-3,2,125,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11111010000000000010?????1111011
,0x7b,custom-3,2,126,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11111100000000000010?????1111011
,0x7b,custom-3,2,127,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,11111110000000000010?????1111011
,0x7b,custom-3,3,0,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00000000000000000011?????1111011
,0x7b,custom-3,3,1,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00000010000000000011?????1111011
,0x7b,custom-3,3,2,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00000100000000000011?????1111011
,0x7b,custom-3,3,3,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00000110000000000011?????1111011
,0x7b,custom-3,3,4,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00001000000000000011?????1111011
,0x7b,custom-3,3,5,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00001010000000000011?????1111011
,0x7b,custom-3,3,6,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00001100000000000011?????1111011
,0x7b,custom-3,3,7,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00001110000000000011?????1111011
,0x7b,custom-3,3,8,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00010000000000000011?????1111011
,0x7b,custom-3,3,9,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00010010000000000011?????1111011
,0x7b,custom-3,3,10,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00010100000000000011?????1111011
,0x7b,custom-3,3,11,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00010110000000000011?????1111011
,0x7b,custom-3,3,12,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00011000000000000011?????1111011
,0x7b,custom-3,3,13,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00011010000000000011?????1111011
,0x7b,custom-3,3,14,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00011100000000000011?????1111011
,0x7b,custom-3,3,15,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00011110000000000011?????1111011
,0x7b,custom-3,3,16,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00100000000000000011?????1111011
,0x7b,custom-3,3,17,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00100010000000000011?????1111011
,0x7b,custom-3,3,18,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00100100000000000011?????1111011
,0x7b,custom-3,3,19,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00100110000000000011?????1111011
,0x7b,custom-3,3,20,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00101000000000000011?????1111011
,0x7b,custom-3,3,21,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00101010000000000011?????1111011
,0x7b,custom-3,3,22,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00101100000000000011?????1111011
,0x7b,custom-3,3,23,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00101110000000000011?????1111011
,0x7b,custom-3,3,24,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00110000000000000011?????1111011
,0x7b,custom-3,3,25,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00110010000000000011?????1111011
,0x7b,custom-3,3,26,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00110100000000000011?????1111011
,0x7b,custom-3,3,27,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00110110000000000011?????1111011
,0x7b,custom-3,3,28,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00111000000000000011?????1111011
,0x7b,custom-3,3,29,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00111010000000000011?????1111011
,0x7b,custom-3,3,30,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00111100000000000011?????1111011
,0x7b,custom-3,3,31,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00111110000000000011?????1111011
,0x7b,custom-3,3,32,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01000000000000000011?????1111011
,0x7b,custom-3,3,33,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01000010000000000011?????1111011
,0x7b,custom-3,3,34,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01000100000000000011?????1111011
,0x7b,custom-3,3,35,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01000110000000000011?????1111011
,0x7b,custom-3,3,36,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01001000000000000011?????1111011
,0x7b,custom-3,3,37,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01001010000000000011?????1111011
,0x7b,custom-3,3,38,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01001100000000000011?????1111011
,0x7b,custom-3,3,39,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01001110000000000011?????1111011
,0x7b,custom-3,3,40,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01010000000000000011?????1111011
,0x7b,custom-3,3,41,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01010010000000000011?????1111011
,0x7b,custom-3,3,42,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01010100000000000011?????1111011
,0x7b,custom-3,3,43,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01010110000000000011?????1111011
,0x7b,custom-3,3,44,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01011000000000000011?????1111011
,0x7b,custom-3,3,45,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01011010000000000011?????1111011
,0x7b,custom-3,3,46,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01011100000000000011?????1111011
,0x7b,custom-3,3,47,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01011110000000000011?????1111011
,0x7b,custom-3,3,48,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01100000000000000011?????1111011
,0x7b,custom-3,3,49,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01100010000000000011?????1111011
,0x7b,custom-3,3,50,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01100100000000000011?????1111011
,0x7b,custom-3,3,51,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01100110000000000011?????1111011
,0x7b,custom-3,3,52,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01101000000000000011?????1111011
,0x7b,custom-3,3,53,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01101010000000000011?????1111011
,0x7b,custom-3,3,54,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01101100000000000011?????1111011
,0x7b,custom-3,3,55,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01101110000000000011?????1111011
,0x7b,custom-3,3,56,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01110000000000000011?????1111011
,0x7b,custom-3,3,57,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01110010000000000011?????1111011
,0x7b,custom-3,3,58,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01110100000000000011?????1111011
